Nom;Région;Type équipement ou lieu;Domaine;Latitude;Longitude
Point lecture de Sainte-Anne-Saint-Priest;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.6964;1.683
Point Lecture De St Denis Des Murs;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.7860764582411;1.54520672146864
Depot de Saint Martin-Terressus;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.912053;1.458645
Bibliothèque de Saint Mathieu;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.7055556276128;0.758899526829248
Point-Lecture de Saint Priest Taurion;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.8870543527902;1.39777672237853
Depot de Sereilhac;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.7666729309471;1.08052773872509
Depot de Verneuil Moustiers;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.312543;1.142223
Mediatheque Municipale VERNEUIL SUR VIENNE LES TROUBADOURS;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.8502359647756;1.13125100909626
Bibliothèque Municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.7753530861353;0.334704829230029
Médiathèque Ma Campagne;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.6296729063358;0.152003867080563
Médiathèque La Mosaique Grande Garenne;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.6481222047787;0.12559202406842
Bibliotheque Municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.3830456120876;-0.235878860769243
Bibliothèque Municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.0602361925249;0.778656424491049
Bibliothèque Municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.3309058820102;-0.0444632306972334
Bibliotheque Municipale RENEE DELEIGNE;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.8244805590678;0.453352912570194
Point lecture;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.6474322127339;0.367358958949935
Médiathèque Municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.0176476122773;0.669776210140139
Bibliothèque Intercommunale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.668989;0.00512
Bibliothèque Municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.6633683618687;0.197050542179738
Médiathèque Municipale Mansle-Les-Fontaines;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.8744242649777;0.180838716944247
Bibliotheque Municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.6872192606552;-0.276473278450747
Médiathèque Intercommunale PAUL HOSTEING;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.6164859048799;-0.217767814908917
Point Lecture;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.6140549854707;0.0109502463881574
Médiathèque municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.762745543393;0.128109770780389
Point Lecture;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.5854685056167;0.154914575845394
Bibliothèque municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.0581305424231;-0.891250498507412
Médiathèque Elsa TRIOLET;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.1345274666691;-1.11221715527758
BIBLIOTHEQUE MUNICIPALE;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.1667480104387;-1.02515697039931
Bibliotheque Municipale Guy Chapuis;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.7889350283922;-0.639475963751601
Bibliothèque municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.2959491774961;-1.10569061169319
Mediatheque La Malle d'Allionis;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.0734416091756;-1.09018231006413
bibliothèque municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.1392026978647;-1.02728515684451
bibliothèque municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.7333385037754;-0.764962544776175
Médiathèque municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.8217800240242;-0.505380946816593
Bibliothèque - Mairie;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.7832699953944;-0.675178271339817
Bibliothèque Gabrielle et Jean Batista;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.5433363184782;-0.802535538191511
Bibliothèque municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.3856930871868;-0.380311931040237
Médiathèque municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.1261479725375;-1.00867597221245
Médiathèque municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.1821586652741;-1.1572629286348
Médiathèque municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.9100266003983;-0.563800154326374
Médiathèque De Mirambeau;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.3715772885666;-0.57185117436917
Médiathèque Municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.2836953012003;-0.409160113255441
Bibliotheque Municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.711230045249;-1.02752060649138
Bibliothèque municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.7596971107782;-0.73414126598779
Bibliothèque municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.9312622245968;-0.663305743684711
Bibliothèque municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.7003679971625;-0.780703041306647
Médiathèque Municipale Pierre Senillou;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.5746132762973;-0.549202063257605
Bibliothèque Pierre Tardy. .Bibliothèque Club de lecture portingalais;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.2467138001716;-1.50039971632248
Bibliotheque Municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.1864039400679;-1.11602331097843
bibliothèque municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.870418972132;-0.807123018123492
Bibliothèque municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.2994801704992;-0.801969950814398
Bibliothèque municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.1454569932592;-0.946842017036822
Bibliothèque Municipale de ST CIERS CHAMPAGNE;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.4427490259202;-0.299332873622959
Mediatheque Municipale Saint-Georges de Didonne;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.5993477836988;-0.993034409638119
Madeleine Gorioux;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.1397209959504;-0.734892981291737
Bibliothèque municipale. LA ROMANSCENE SAINT PIERRE LA NOUE;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.0769080943219;-0.79198337322315
Bibliothèque municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.9799281206078;-1.04135654769472
Bibliothèque La Méridienne;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.157644708997;-0.970523234661966
bibliothèque municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.812415015936;-0.632283889566836
Bibliotheque Municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.1054994427607;-1.0570786593207
bibliothèque municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.7774290272651;-0.786896987706956
Bibliotheque Municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.1047785926488;-0.749800250515212
Bibliothèque municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.9016668954045;-0.273809341931883
Bibliotheque Municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.646224158497;-1.05990733533164
bibliothèque municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.1420240117387;-0.899719002728838
BIBLIOTHEQUE MUNICIPALE D'ALLASSAC;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.2573434251624;1.47631694892297
Le livre dans la vallée;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.0255796105487;1.84011545839876
Bibliothèque Marcelle Delpastre;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.5827806794096;1.72097275291534
CUBLAC BIBLIOTHEQUE MUNICIPALE;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.1441047274398;1.30705087496656
Mairie Eyrein;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.3349114378013;1.94634500771256
Maison des Services;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.0404841006594;2.07777714009802
Mediatheque Municipale MARIMAR;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.3512839695072;1.64033601902541
Bibliotheque municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.2421806431313;1.78145815290452
Relais de la Médiathèque de Haute Corrèze de Lignareix;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.6134096367372;2.29558756363652
Mairie;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.2270362043747;1.2793065917242
Médiathèque intercommunale Haute-Corrèze site de Meymac;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.5355525302592;2.14804265546749
Bibliothèque Municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.0214921710532;1.80738033125621
Mairie de Saint-Aulaire;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.2514460895831;1.4007945149866
L'ivre de Lecture;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.4469433161639;1.52167443270955
Bibliothèque;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.4571777705453;1.97235807047598
Association Loisirs et Culture Sarroux-Saint-Julien Salle Marcel Bredèche;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.4162899832986;2.41250542941829
Bibliothèque municipale de Tudeils;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.0496456292717;1.79377770961706
Bibliothèque de Vigeois;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.379079126675;1.51633392165034
Mairie d'Yssandon;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.2080974945029;1.37562676101865
Bibliotheque municipale de Bourganeuf;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.955120616966;1.75684083772043
Bibliothèque de Bussière Dunoise;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.257812214533;1.76342413476866
Bibliothèque Municipale de Clairavaux;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.7832353009272;2.16655088825971
Bibliothèque de Faux la Montagne Agence postale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.7502586468357;1.93672541524779
Bibliothèque Municipale de Leyrat;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.361716;2.292739
Bibliothèque municipale de Lourdoueix St Pierre;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.4093492280907;1.82192733533596
Bibliothèque de Mazeirat;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.1341;1.9861
Bibliothèque municipale de Mortroux;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.3967958955467;1.91551562190992
Bibliothèque municipale de Parsac-Rimondeix;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.2029480546947;2.15118468438038
Médiathèque Municipale de Royère de Vassivière;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.8414618612306;1.91191547382141
Bibliothèque Municipale de Saint Hilaire le Château;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.982665601138;1.89789349262092
Bibliothèque municipale de Saint Martial Le Mont;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.048990898852;2.09255160565755
Bibliothèque municipale de Saint Pierre Le Bost;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.4012991689494;2.26095213053599
Bibliothèque de Saint Priest la Feuille;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.2010648954865;1.53512876484258
Bibliothèque de Saint Victor en Marche;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.1192060443959;1.81281778050589
Bibliothèque de Saint Yrieix Les Bois Agence postale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.1007810343757;1.93784199588318
Bibliothèque de Vallière Mairie;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.9068979297458;2.03568044007723
Bibliothèque du Pays Beaumontois;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;44.7673106105631;0.767558551098975
Bibliothèque;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.1480420148614;1.22841744384149
Bibliothèque;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;44.9541570540678;1.3875560439832
Médiathèque Louis Aragon;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.1817790635268;0.762701103104974
Bibliothèque de Brantôme;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.3643464578352;0.646947136535872
Médiathèque Municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;44.8451753514883;0.909491564794973
Bibliothèque Mairie de Carsac-Aillac;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;44.8406049026019;1.27580310647631
Bibliothèque;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;44.7992671026601;1.20677912980591
Bibliothèque;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.2156235135336;0.726929006016409
Bibliothèque;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.2508513292493;0.783966051315711
Bibliothèque Intercommunale du Pays D'eymet;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;44.6674734929872;0.398312767513257
Bibliothèque;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.6016824606681;0.975491369973828
Bibliothèque;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.4132680125611;0.384084983450866
Bibliothèque de Grignols;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.0832585126331;0.539529676240013
Médiathèque intercommunale de Lanouaille;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.3921201227522;1.13866753735331
Bibliothèque de Manzac sur Vern Mairie;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.0881302731739;0.585944714428044
Mediathèque Diapason;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.1839113413285;0.658506732783787
Bibliothèque de Maurens;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;44.934859968677;0.484725766094718
Bibliothèque;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.2697041866348;0.477587052885911
Bibliothèque NADAILLAC 30 rue du Porche;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.0390585684884;1.39663117074594
Bibliothèque de Marsaneix;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.0977308907547;0.785062286887967
Bibliothèque;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.2053650046558;0.0328699915289225
Bibliotheque Municipale Annexe Gour De L'arche;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.1986873993615;0.679060992807087
Bibliothèque;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.1568298568876;1.19171331447067
Bibliothèque Espace Francis Perrin;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.02593812609;0.0624154082798419
Bibliothèque;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;44.692167116991;1.06609266675295
Bibliothèque de Saint André D'allas;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;44.890131;1.18107
Médiathèque municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.1449915992846;0.526582992290269
Bibliothèque;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.3243500998956;0.780036172639236
Bibliothèque - Agence Postale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.4196570220398;0.839424059951499
Bibliothèque;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;44.8598636539422;1.36403391181975
Bibliothèque Municipale St Laurent des Hommes;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.0369722122811;0.252892746771581
Bibliotheque de Saint-Pierre-d'Eyraud;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;44.8484449679816;0.319564009295562
Bibliothèque-Agence postale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.5430333121009;1.00991205071586
Bibliothèque;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.1686888678982;1.15352184568671
Bibliothèque;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.389593;1.006896
Bibliothèque;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.2434981153403;0.894776079662511
Bibliothèque Le bourg;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;44.9744005775587;1.32295035287436
Médiathèque de Sarlat Réseau de la Communauté de communes Sarlat-Périgord Noir;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;44.8889494903417;1.21585208313275
Bibliothèque;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.4356804635634;1.02957909857947
Bibliothèque \ Mairie;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;44.8217466362812;0.986501725037524
Bibliothèque d'Antoinette Agence postale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.3071496701093;0.872694108948029
Médiathèque Municipale Simone VEIL;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.1324297223763;1.29948547462296
Bibliothèque Centre Social Et Culturel;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.1363533276307;1.07164287029788
Médiathèque;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.1907185498942;0.742332436878921
Bibliothèque Mairie;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.0224740357654;0.540557940141046
Bibliothèque de Vitrac;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;44.830773;1.226283
Bibliothèque;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;44.7903316201024;0.6419556837981
Bibliothèque;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.5852721144149;0.574599709705788
Bibliothèque de Meillon;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;43.2645879939717;-0.316211005472353
Bibliothèque de Noth;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.2341334046801;1.58615839394994
Bibliothèque Municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.8463423092298;-0.873370157278404
Bibliothèque municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.0633130251641;1.90079793607286
Médiathèque d'Arès;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;44.7709870169968;-1.13342301139772
Médiathèque municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.2433211307002;-0.813608030032222
Bibliothèque municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.0888258346928;-0.597125554746982
Bibliothèque de Saint-Gence;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.9217611241287;1.13780018046236
Bibliothèque municipale Olympe de Gouges;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;44.8124988304365;-0.78076946768358
Réseau des Médiathèques de La Rochelle;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.151917;-1.124751
Médiathèques de Branne;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;44.8279107743049;-0.183627102180176
Bibliothèques de St Martin la Pallu;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.694378;0.19727
GORNAC;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;44.6622180332704;-0.181573939230599
COMMUNAUTE DE COMMUNES DU PAYS GRENADOIS;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;43.7721306028351;-0.428623232825548
Réseau des bibliothèques de la Vallée d'Ossau;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;43.1039640110262;-0.427173025965014
COMMUNAUTE DE COMMUNES DES LANDES D'ARMAGNAC;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;44.0342976591322;-0.326619302832795
Réseau des médiathèques du Grand Châtellerault;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.818031387022;0.546562801068207
Réseau du Pays Loudunais;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;47.0231945502425;0.0905597217536584
Bibliothèque municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;44.285311;0.628856
Bibliothèque;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.227165;0.834426
Bibliothèque pour tous;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.647596;0.185554
