Nom;Région;Type équipement ou lieu;Domaine;Latitude;Longitude
Ensemble Mégalithique;Bretagne;Lieu archéologique;Patrimoine;47.589209;-3.038693
29 - Antenne du Pays de Brest;Bretagne;Bibliothèque;Lecture publique;48.4664137861265;-4.33537487451439
29 - Antenne du Pays de Morlaix;Bretagne;Bibliothèque;Lecture publique;48.5558707816689;-3.87924026279271
35 - Antenne Départementale de Bécherel;Bretagne;Bibliothèque;Lecture publique;48.2952128564421;-1.94602105579763
35 - Antenne Départementale de Rennes;Bretagne;Bibliothèque;Lecture publique;48.120595;-1.645257
Bibliothèque D'ambon;Bretagne;Bibliothèque;Lecture publique;47.5536;-2.55713
Mediatheque Municipale De Baden;Bretagne;Bibliothèque;Lecture publique;47.6186890216498;-2.91862396118705
Bibliothèque Municipale Jean Markale;Bretagne;Bibliothèque;Lecture publique;47.8472959672967;-3.00017495756927
Médiathèque Municipale;Bretagne;Bibliothèque;Lecture publique;47.8545106607874;-3.38521209233199
Bibliothèque De Cournon Le bourg;Bretagne;Bibliothèque;Lecture publique;47.7475589813164;-2.0993055066078
Mairie de Croixanvec;Bretagne;Bibliothèque;Lecture publique;48.1388899240674;-2.87016173321679
Médiathèque Jean-François Coatmeur;Bretagne;Bibliothèque;Lecture publique;47.7309601553144;-2.58952034038243
Mediatheque Municipale;Bretagne;Bibliothèque;Lecture publique;47.8026400394277;-3.44233499369689
Bibliotheque Municipale;Bretagne;Bibliothèque;Lecture publique;47.9362628943658;-2.56684770520197
Bibliotheque De Guehenno;Bretagne;Bibliothèque;Lecture publique;47.8928851780878;-2.6400297573952
Mediatheque Municipale;Bretagne;Bibliothèque;Lecture publique;47.9075530741847;-2.98067853763891
Médiathèque Municipale FELIX TROCHU;Bretagne;Bibliothèque;Lecture publique;47.905554007739;-2.1236345721988
Médiathèque Municipale;Bretagne;Bibliothèque;Lecture publique;47.7919021753968;-3.49294257198298
Bibliotheque Municipale De Guillac;Bretagne;Bibliothèque;Lecture publique;47.9109011057889;-2.46698253298838
Bibliothèque;Bretagne;Bibliothèque;Lecture publique;47.390663;-2.966576
Bibliotheque D'INGUINIEL;Bretagne;Bibliothèque;Lecture publique;47.9765759838544;-3.28103499783639
Médiathèque Yvonig Gicquel;Bretagne;Bibliothèque;Lecture publique;47.9540438680785;-2.54617738597933
Mediatheque Municipale ELSA TRIOLET;Bretagne;Bibliothèque;Lecture publique;47.768752;-3.330799
Médiathèque Municipale Espace des Médias et des Arts;Bretagne;Bibliothèque;Lecture publique;47.8305821239454;-3.15796238534043
Médiathèque Municipale;Bretagne;Bibliothèque;Lecture publique;47.7073555824448;-3.38427200092052
Bibliothèque Municipale;Bretagne;Bibliothèque;Lecture publique;47.8630835809894;-2.52650315028553
Médiathèque Zénaïde Fleuriot;Bretagne;Bibliothèque;Lecture publique;47.5681367997656;-2.9450084722378
Médiathèque de Monteneuf;Bretagne;Bibliothèque;Lecture publique;47.8744158580348;-2.2086749676423
Médiathèque De Moustoir-Ac;Bretagne;Bibliothèque;Lecture publique;47.8553341668643;-2.83464742881911
Médiathèque Naizin;Bretagne;Bibliothèque;Lecture publique;47.98952014936;-2.83067936665827
Médiathèque-Ludothèque municipale de Ploërdut;Bretagne;Bibliothèque;Lecture publique;48.086669084111;-3.28745378047419
Bibliothèque Municipale Pierre-Jaquez Helias;Bretagne;Bibliothèque;Lecture publique;47.9830659601235;-3.06412204178139
Mediatheque Ludothèque;Bretagne;Bibliothèque;Lecture publique;47.8343080312519;-3.40341904774267
Bibliotheque Municipale;Bretagne;Bibliothèque;Lecture publique;47.9764890316605;-2.74548409268909
Bibliothèque De Rochefort-En-Terre;Bretagne;Bibliothèque;Lecture publique;47.6992908393933;-2.33665819000398
Bibliotheque Municipale;Bretagne;Bibliothèque;Lecture publique;47.8190900168893;-2.28256297143501
Bibliothèque Municipale De Saint Abraham;Bretagne;Bibliothèque;Lecture publique;47.8565242910417;-2.4113710438559
Bibliothèque Municipale;Bretagne;Bibliothèque;Lecture publique;48.1817895894668;-3.01516074822673
Mairie;Bretagne;Bibliothèque;Lecture publique;47.6489763743955;-2.23580089981531
Médiathèque Municipale De Saint-Gravé;Bretagne;Bibliothèque;Lecture publique;47.7257361603033;-2.27956951554658
ROC Médiathèque  municipale;Bretagne;Bibliothèque;Lecture publique;47.7958596743833;-2.31945908547197
Mediatheque Municipale Centre culturel;Bretagne;Bibliothèque;Lecture publique;47.5213677692839;-3.13149192328454
Médiathèque du Palais Des Arts;Bretagne;Bibliothèque;Lecture publique;47.6623284342021;-2.76070820904577
Médiathèque de Beaupré-Tohannic;Bretagne;Bibliothèque;Lecture publique;47.658841029273;-2.7301419565545
Médiathèque Municipale;Bretagne;Bibliothèque;Lecture publique;47.7037240225201;-2.95210897511
Tour de Cesson;Bretagne;Monument;Patrimoine;48.527327;-2.72495
Maison;Bretagne;Monument;Patrimoine;48.516717;-2.763972
Maison du 17e siècle;Bretagne;Monument;Patrimoine;48.515145;-2.764546
Hôtel des Ducs de Bretagne;Bretagne;Monument;Patrimoine;48.51501;-2.764968
Maison;Bretagne;Monument;Patrimoine;48.515915;-2.763301
Maison d'angle à pans de bois;Bretagne;Monument;Patrimoine;48.514281;-2.763306
Fontaine;Bretagne;Monument;Patrimoine;48.378448;-3.086537
Menhir;Bretagne;Monument;Patrimoine;48.245401;-2.963
Croix de Kerfontan;Bretagne;Monument;Patrimoine;48.552035;-3.028562
Eglise Saint-Laurent;Bretagne;Monument;Patrimoine;48.618961;-3.247281
Eglise Saint-Servais;Bretagne;Monument;Patrimoine;48.385266;-3.375925
Site gallo-romain de l'Asile des Pêcheurs;Bretagne;Monument;Patrimoine;48.48632;-2.052832
Eglise Saint-Quémeau de Locquémeau;Bretagne;Monument;Patrimoine;48.707471;-3.563657
Eglise Sainte-Anne;Bretagne;Monument;Patrimoine;48.817592;-3.512465
Menhir de Trémarche;Bretagne;Monument;Patrimoine;48.817592;-3.512465
Phare des Triagoz;Bretagne;Monument;Patrimoine;48.817592;-3.512465
Croix de chemin en pierre;Bretagne;Monument;Patrimoine;48.556914;-3.275254
Manoir de Guélambert;Bretagne;Monument;Patrimoine;48.476738;-2.744302
Maison;Bretagne;Monument;Patrimoine;48.787694;-3.232068
Maison à pans de bois;Bretagne;Monument;Patrimoine;48.7884924486243;-3.22583361411324
Maison;Bretagne;Monument;Patrimoine;48.788276;-3.229535
Camp protohistorique de Toul-Goulic;Bretagne;Monument;Patrimoine;48.331749;-3.26715
Manoir de Kerandraou ou de la Villebasse;Bretagne;Monument;Patrimoine;48.755386;-3.231675
Chapelle des Sept-Saints;Bretagne;Monument;Patrimoine;48.615641;-3.439364
Manoir de Garouët;Bretagne;Monument;Patrimoine;48.34773;-2.166665
Dolmen;Bretagne;Monument;Patrimoine;47.936251;-3.687264
Chapelle de Perguet;Bretagne;Monument;Patrimoine;47.875856;-4.074432
Allée couverte de Ty-ar-c'horriket;Bretagne;Monument;Patrimoine;48.07265;-4.51285
Menhir de Luguenez;Bretagne;Monument;Patrimoine;48.07265;-4.51285
Eglise Notre-Dame;Bretagne;Monument;Patrimoine;48.530699;-4.115655
Eglise Notre-Dame;Bretagne;Monument;Patrimoine;48.500682;-4.503661
gare ferroviaire de Brest;Bretagne;Monument;Patrimoine;48.405903;-4.500785
Calvaire de Pont-ar-Crorz, ou de Pont ar Groas;Bretagne;Monument;Patrimoine;48.6518;-4.324392
Tour Vauban;Bretagne;Monument;Patrimoine;48.275111;-4.597715
Aqueduc romain;Bretagne;Monument;Patrimoine;48.278757;-3.567795
Maison;Bretagne;Monument;Patrimoine;48.275861;-3.574381
Vestiges du couvent des Augustins;Bretagne;Monument;Patrimoine;48.274677;-3.571164
Château de Kermenguy;Bretagne;Monument;Patrimoine;48.658834;-4.121457
Stèle gauloise;Bretagne;Monument;Patrimoine;48.658834;-4.121457
Chapelle Saint-Maudet;Bretagne;Monument;Patrimoine;47.768317;-3.548286
Eglise Notre-Dame-de-Lorette;Bretagne;Monument;Patrimoine;47.869927;-3.883503
Remparts de la Ville Close;Bretagne;Monument;Patrimoine;47.889703;-3.897033
Four à chaux de l'Aber;Bretagne;Monument;Patrimoine;48.234365;-4.474369
Chapelle Sainte-Hélène;Bretagne;Monument;Patrimoine;48.093436;-4.326477
Eglise Saint-Jacques de Pouldavid;Bretagne;Monument;Patrimoine;48.077638;-4.33011
Maison;Bretagne;Monument;Patrimoine;48.296007;-4.180804
Maison;Bretagne;Monument;Patrimoine;48.295781;-4.179472
Maison;Bretagne;Monument;Patrimoine;48.294654;-4.179606
Maison;Bretagne;Monument;Patrimoine;48.294211;-4.179567
Maison;Bretagne;Monument;Patrimoine;48.295321;-4.180253
Maison;Bretagne;Monument;Patrimoine;48.294139;-4.17953
Maison;Bretagne;Monument;Patrimoine;48.294524;-4.179369
Maison;Bretagne;Monument;Patrimoine;48.294374;-4.179983
Maison du 16e siècle;Bretagne;Monument;Patrimoine;48.29586;-4.180866
Groupe de tumulus de l'âge du Bronze de Kerelcun;Bretagne;Monument;Patrimoine;48.389302;-3.851349
Manoir de la Grande Palud;Bretagne;Monument;Patrimoine;48.432796;-4.311273
Menhir;Bretagne;Monument;Patrimoine;47.920048;-3.963813
Fort Cigogne, sis dans l'archipel des Glénan;Bretagne;Monument;Patrimoine;47.716955;-3.99317
Menhir de Lanveur;Bretagne;Monument;Patrimoine;47.881761;-4.008503
Menhir de Beg-Meil;Bretagne;Monument;Patrimoine;47.87147;-4.03579
Phare et fort de Penfret;Bretagne;Monument;Patrimoine;47.718098;-3.954651
Stèle protohistorique du Cosquer;Bretagne;Monument;Patrimoine;47.910013;-4.119414
Chapelle Saint-Laurent de Lannourec;Bretagne;Monument;Patrimoine;48.057068;-4.591549
Chapelle du Christ;Bretagne;Monument;Patrimoine;48.680338;-3.701203
Eglise Saint-Maudez;Bretagne;Monument;Patrimoine;48.633358;-3.925685
Menhir;Bretagne;Monument;Patrimoine;48.361773;-3.757935
Deux menhirs dits Les Causeurs;Bretagne;Monument;Patrimoine;48.038047;-4.851086
Phare de Kéréon;Bretagne;Monument;Patrimoine;48.4373747735322;-5.02569857097865
Eglise Notre-Dame;Bretagne;Monument;Patrimoine;48.065788;-4.257053
Eglise Saint-Tremeur;Bretagne;Monument;Patrimoine;48.274543;-3.623387
Ile Gaignoc;Bretagne;Monument;Patrimoine;48.547092;-4.569569
Eglise Sainte-Beuzit de Beuzit-Conogan;Bretagne;Monument;Patrimoine;48.451241;-4.261824
Ancienne tannerie de Mestual;Bretagne;Monument;Patrimoine;48.513647;-4.060501
Cimetière;Bretagne;Monument;Patrimoine;48.514655;-4.067997
Stèle;Bretagne;Monument;Patrimoine;48.510105;-4.072505
Château et parc de Trohanet;Bretagne;Monument;Patrimoine;48.058496;-3.98116
Croix de Saint-Fiacre;Bretagne;Monument;Patrimoine;48.643665;-3.71658
Eglise Saint-Eguiner;Bretagne;Monument;Patrimoine;48.475314;-4.091359
Vieille maison;Bretagne;Monument;Patrimoine;48.098394;-4.208485
Camp des Salles, désigné sous le nom Goarem-ar-Salud;Bretagne;Monument;Patrimoine;48.099559;-4.210101
Vieille maison;Bretagne;Monument;Patrimoine;48.098394;-4.208485
Immeuble;Bretagne;Monument;Patrimoine;48.098394;-4.208485
Immeuble;Bretagne;Monument;Patrimoine;48.098394;-4.208485
Calvaire;Bretagne;Monument;Patrimoine;48.276954;-4.04998
Eglise Notre-Dame-de-Confort;Bretagne;Monument;Patrimoine;48.05964;-4.435546
Calvaire de la chapelle Sainte-Catherine;Bretagne;Monument;Patrimoine;48.613614;-4.034436
Dolmen;Bretagne;Monument;Patrimoine;47.808205;-3.654581
Immeuble;Bretagne;Monument;Patrimoine;48.578796;-3.827933
Château de Keranroux, à Ploujean;Bretagne;Monument;Patrimoine;48.595806;-3.822029
Restes de la chapelle Notre-Dame-de-la-Fontaine;Bretagne;Monument;Patrimoine;48.578316;-3.825181
Eglise Saint-Mélaine;Bretagne;Monument;Patrimoine;48.595806;-3.822029
Allée couverte de Kervonlédic;Bretagne;Monument;Patrimoine;48.220524;-3.560509
Dolmen;Bretagne;Monument;Patrimoine;47.815931;-3.774002
Retranchement protohistorique;Bretagne;Monument;Patrimoine;47.815931;-3.774002
Château du Hénant;Bretagne;Monument;Patrimoine;47.815931;-3.774002
Stèle protohistorique;Bretagne;Monument;Patrimoine;47.815931;-3.774002
Phare du Stiff;Bretagne;Monument;Patrimoine;48.460566;-5.090774
Phare du Créac'h;Bretagne;Monument;Patrimoine;48.460566;-5.090774
Dolmen;Bretagne;Monument;Patrimoine;47.911775;-4.050305
Menhir de Kerdalaë-Lesconil;Bretagne;Monument;Patrimoine;47.842005;-4.237862
Calvaire du cimetière;Bretagne;Monument;Patrimoine;48.156257;-4.233667
Stèle protohistorique dite Le Fuseau ou La Quenouille de Sainte-Barbe;Bretagne;Monument;Patrimoine;48.162001;-4.21884
Chapelle Saint-Pierre avec son calvaire et son placître;Bretagne;Monument;Patrimoine;48.069295;-4.178085
Allée de Kerugon et bande de terrain autour;Bretagne;Monument;Patrimoine;47.835564;-4.296411
Chapelle Saint-Philibert, ou chapelle de Lanvern;Bretagne;Monument;Patrimoine;47.906879;-4.26308
Chapelle de Saint-Herbot avec son calvaire;Bretagne;Monument;Patrimoine;48.265497;-3.811179
Tumulus à dolmen;Bretagne;Monument;Patrimoine;48.538343;-4.670541
Manoir de Trébodennic;Bretagne;Monument;Patrimoine;48.524603;-4.311219
Pierre cultuelle gauloise (lec'h hémisphérique);Bretagne;Monument;Patrimoine;48.524603;-4.311219
Tumulus;Bretagne;Monument;Patrimoine;48.625527;-3.671209
Calvaire dit de Croas Ar Rest;Bretagne;Monument;Patrimoine;48.621162;-3.982103
Substructions gallo-romaines de Gorré-Bloué Izella;Bretagne;Monument;Patrimoine;48.667221;-4.186573
Moulin à marée de Melin Vor, ou de de Milin Vor;Bretagne;Monument;Patrimoine;48.645213;-3.82197
Château du Taureau;Bretagne;Monument;Patrimoine;48.645213;-3.82197
Manoir du Cosquer;Bretagne;Monument;Patrimoine;48.679227;-3.812952
Ruines de l'abbaye Saint-Mathieu;Bretagne;Monument;Patrimoine;48.354903;-4.726134
Eglise Saint-Pierre;Bretagne;Monument;Patrimoine;48.552825;-4.071637
Nécropole mégalithique;Bretagne;Monument;Patrimoine;47.986346;-4.47128
Eglise de Relecq;Bretagne;Monument;Patrimoine;48.449356;-3.88006
Chapelle de Lochrist;Bretagne;Monument;Patrimoine;48.621446;-4.19578
Manoir de Kerenneur;Bretagne;Monument;Patrimoine;48.504614;-4.687425
Chapelle Saint-Jaoua et cimetière;Bretagne;Monument;Patrimoine;48.534657;-4.470141
Domaine de Troërin;Bretagne;Monument;Patrimoine;48.573434;-4.008215
Chapelle Notre-Dame-de-Berven et abords;Bretagne;Monument;Patrimoine;48.596301;-4.093402
Trois menhirs de Lespurit-Quelen;Bretagne;Monument;Patrimoine;47.935152;-4.362051
Manoir de Kerascoet;Bretagne;Monument;Patrimoine;47.969528;-4.181548
Eglise Saint-Cuffan;Bretagne;Monument;Patrimoine;47.969528;-4.181548
Manoir de Kériner;Bretagne;Monument;Patrimoine;47.969528;-4.181548
Deux dolmens;Bretagne;Monument;Patrimoine;47.873644;-3.764362
Menhir;Bretagne;Monument;Patrimoine;47.873644;-3.764362
Alignement formé par les quatre menhirs de Saint-Denec;Bretagne;Monument;Patrimoine;48.482637;-4.753902
Deux menhirs de Mesdoun;Bretagne;Monument;Patrimoine;48.482637;-4.753902
Chapelle Saint-Aubin, située au hameau de Lanvaïdic;Bretagne;Monument;Patrimoine;48.216531;-4.082617
Eglise Saint-Cadoan;Bretagne;Monument;Patrimoine;48.073993;-4.40312
Manoir de Lézurec;Bretagne;Monument;Patrimoine;48.027282;-4.605628
Chapelle de Saint-Tugen et abords;Bretagne;Monument;Patrimoine;48.027282;-4.605628
Chapelle Notre-Dame de Kergoat;Bretagne;Monument;Patrimoine;48.118239;-4.142985
Maison;Bretagne;Monument;Patrimoine;47.995828;-4.104161
Chapelle de la Mère-de-Dieu, à Kerfeunten, dite Ty-Man-Doué;Bretagne;Monument;Patrimoine;47.999079;-4.09364
Maison;Bretagne;Monument;Patrimoine;47.995583;-4.106762
Eglise Saint-Alor d'Ergué-Armel;Bretagne;Monument;Patrimoine;47.999079;-4.09364
Maison;Bretagne;Monument;Patrimoine;47.99644;-4.105713
Ancien évêché, actuellement musée départemental breton;Bretagne;Monument;Patrimoine;47.995562;-4.097045
Maison dite des Cariatides;Bretagne;Monument;Patrimoine;47.996244;-4.103353
Maison;Bretagne;Monument;Patrimoine;47.996993;-4.103074
Ancienne maison conventuelle des Dames de la Retraite, aujourd'hui siège du groupement de gendarmerie du Finistère;Bretagne;Monument;Patrimoine;47.994727;-4.110451
Maison;Bretagne;Monument;Patrimoine;47.99556;-4.10693
Maison;Bretagne;Monument;Patrimoine;47.996979;-4.103408
Maison;Bretagne;Monument;Patrimoine;47.995477;-4.107316
Ancien présidial;Bretagne;Monument;Patrimoine;47.87466;-3.544832
Maison dite Maison des Archers;Bretagne;Monument;Patrimoine;47.872974;-3.545689
Maison;Bretagne;Monument;Patrimoine;47.872805;-3.545813
Maison du 16e siècle;Bretagne;Monument;Patrimoine;47.870413;-3.548849
Maisons;Bretagne;Monument;Patrimoine;48.725806;-3.986303
Eglise Notre-Dame de Croaz-Batz et enclos;Bretagne;Monument;Patrimoine;48.7236;-3.986393
Maison dite de Marie Stuart;Bretagne;Monument;Patrimoine;48.726114;-3.983925
Eglise Notre-Dame;Bretagne;Monument;Patrimoine;47.958673;-3.77773
Manoir de la Haye;Bretagne;Monument;Patrimoine;48.451799;-4.330885
Menhir de Kerhuel;Bretagne;Monument;Patrimoine;47.955928;-4.012589
Calvaire en pierre du 16e siècle;Bretagne;Monument;Patrimoine;47.872088;-4.306625
Chapelle Saint-Charles-Borromée;Bretagne;Monument;Patrimoine;48.677565;-3.986173
Dolmen de Boutouiller, appelé aussi dolmen de Keranguez ou de Kerivin;Bretagne;Monument;Patrimoine;48.677565;-3.986173
Manoir de Kéroulas;Bretagne;Monument;Patrimoine;48.68493;-3.988868
Maison prébendale;Bretagne;Monument;Patrimoine;48.683698;-3.986733
Manoir de Kermorus;Bretagne;Monument;Patrimoine;48.677565;-3.986173
Menhir du Roquimarc'h dit Le Rocher du Diable;Bretagne;Monument;Patrimoine;48.346058;-3.982095
Ensemble cultuel de Trévarn;Bretagne;Monument;Patrimoine;48.395722;-4.220521
Château de Kerjean;Bretagne;Monument;Patrimoine;48.591293;-4.14433
Manoir de Toulgoat;Bretagne;Monument;Patrimoine;47.95975;-3.935584
Eglise Notre-Dame;Bretagne;Monument;Patrimoine;47.95975;-3.935584
Manoir de Kerlan;Bretagne;Monument;Patrimoine;48.668121;-4.071767
Chapelle Notre-Dame-du-Crann;Bretagne;Monument;Patrimoine;48.187791;-3.693356
Ancienne église;Bretagne;Monument;Patrimoine;48.604078;-3.899795
Chapelle Notre-Dame-de-Pontouar;Bretagne;Monument;Patrimoine;48.104349;-3.871145
Deux stèles protohistoriques;Bretagne;Monument;Patrimoine;47.837254;-3.84705
Chapelle Notre-Dame-de-Kerven;Bretagne;Monument;Patrimoine;47.837254;-3.84705
Eglise Saint-Boscat;Bretagne;Monument;Patrimoine;47.911549;-4.339673
Menhir;Bretagne;Monument;Patrimoine;47.889788;-3.656761
Dolmen;Bretagne;Monument;Patrimoine;47.889788;-3.656761
Château des Onglées;Bretagne;Monument;Patrimoine;48.12506;-1.55344
Eglise Saint-Martin;Bretagne;Monument;Patrimoine;48.424451;-1.450516
Croix du cimetière;Bretagne;Monument;Patrimoine;47.84039;-1.677772
Eglise Saint-Marse;Bretagne;Monument;Patrimoine;48.010169;-1.289756
Château du Molant;Bretagne;Monument;Patrimoine;48.044104;-1.876472
Ancien corps de garde, dit corps de garde des Doles, sis au hameau du Verger;Bretagne;Monument;Patrimoine;48.68194;-1.862692
Château de Châteauneuf-d'Ille-et-Vilaine;Bretagne;Monument;Patrimoine;48.557969;-1.933502
Moulin à vent numéro 3;Bretagne;Monument;Patrimoine;48.594958;-1.714935
Moulin à vent numéro 1;Bretagne;Monument;Patrimoine;48.594958;-1.714935
Maison de la Lanterne;Bretagne;Monument;Patrimoine;48.408984;-1.751318
Château du Plessix (également sur commune de Tresboeuf);Bretagne;Monument;Patrimoine;47.886686;-1.50587
Tennis-club;Bretagne;Monument;Patrimoine;48.633475;-2.052725
Villa Roches Brunes;Bretagne;Monument;Patrimoine;48.62418;-2.056036
Manoir de la Baronnais;Bretagne;Monument;Patrimoine;48.620353;-2.057315
Menhir de Champ-Dolent;Bretagne;Monument;Patrimoine;48.535883;-1.744888
Maison dite de la Grisardière;Bretagne;Monument;Patrimoine;48.550689;-1.752877
Maison des Petits Palets, dite aussi des Plaids;Bretagne;Monument;Patrimoine;48.549679;-1.754425
Dolmen dit La Roche-aux-Fées;Bretagne;Monument;Patrimoine;47.953002;-1.426871
Eglise Saint-Sulpice;Bretagne;Monument;Patrimoine;48.356985;-1.208493
Tour Nichot;Bretagne;Monument;Patrimoine;48.354794;-1.205743
Maison;Bretagne;Monument;Patrimoine;48.353131;-1.20782
Ancien hôtel de la Belinaye;Bretagne;Monument;Patrimoine;48.354769;-1.201485
Théâtre municipal;Bretagne;Monument;Patrimoine;48.354592;-1.203654
Château;Bretagne;Monument;Patrimoine;48.354775;-1.208771
Maison;Bretagne;Monument;Patrimoine;48.352867;-1.208405
Maison du 16e siècle, actuellement musée;Bretagne;Monument;Patrimoine;48.352523;-1.204285
Tour Ravelin;Bretagne;Monument;Patrimoine;48.353757;-1.19452
Château des Fontaines, actuellement ferme;Bretagne;Monument;Patrimoine;48.283942;-1.525715
Château de Blossac;Bretagne;Monument;Patrimoine;48.010001;-1.836749
Croix du 15e siècle;Bretagne;Monument;Patrimoine;47.738958;-1.713956
Maison Hunault;Bretagne;Monument;Patrimoine;47.941952;-1.230906
Maison Briant;Bretagne;Monument;Patrimoine;47.941905;-1.230917
Maison;Bretagne;Monument;Patrimoine;47.942086;-1.230265
Maison;Bretagne;Monument;Patrimoine;47.940864;-1.230918
Alignement de menhirs de Bringuerault;Bretagne;Monument;Patrimoine;48.294937;-1.795166
Restes du Vieux-Château;Bretagne;Monument;Patrimoine;48.294937;-1.795166
Manoir du Boberil;Bretagne;Monument;Patrimoine;48.124425;-1.817241
Calvaire dit de la Ville Gontier;Bretagne;Monument;Patrimoine;48.417424;-1.145231
Eglise Saint-Pierre;Bretagne;Monument;Patrimoine;47.722465;-1.85329
Eglise Saint-Michel;Bretagne;Monument;Patrimoine;48.21372;-1.50571
Eglise Saint-Patern;Bretagne;Monument;Patrimoine;48.04797;-1.331317
Enceinte de terre de la Bigotaye;Bretagne;Monument;Patrimoine;47.918289;-2.008178
Menhir dit du Chénot;Bretagne;Monument;Patrimoine;48.261741;-2.06138
Croix de cimetière;Bretagne;Monument;Patrimoine;48.261741;-2.06138
Château des Champs;Bretagne;Monument;Patrimoine;47.843955;-1.851762
Château de la Villedubois;Bretagne;Monument;Patrimoine;48.085768;-1.84761
Château de la Haichois;Bretagne;Monument;Patrimoine;48.085768;-1.84761
Restes du calvaire situé dans le cimetière;Bretagne;Monument;Patrimoine;48.166436;-1.974245
Eglise Saint-Hubert;Bretagne;Monument;Patrimoine;48.166436;-1.974245
Croix du cimetière en granit;Bretagne;Monument;Patrimoine;48.041866;-1.54694
Eglise Saint-Pierre;Bretagne;Monument;Patrimoine;48.114346;-1.524017
Manoir de Boisorcant;Bretagne;Monument;Patrimoine;48.09586;-1.503961
Château de la Glestière et ses deux fuies;Bretagne;Monument;Patrimoine;48.157054;-1.774925
Domaine de Montmarin;Bretagne;Monument;Patrimoine;48.578262;-2.069781
Menhir dit La Pierre Blanche;Bretagne;Monument;Patrimoine;48.115764;-1.260137
Château de Gazon;Bretagne;Monument;Patrimoine;48.115764;-1.260137
Ancienne abbaye Saint-Sauveur;Bretagne;Monument;Patrimoine;47.650517;-2.08412
Manoir du Mail, anciennement appelé hôtel du Plessis;Bretagne;Monument;Patrimoine;47.647421;-2.085215
Hôtel de Richelieu;Bretagne;Monument;Patrimoine;47.646709;-2.086644
Château du Brossay;Bretagne;Monument;Patrimoine;47.725862;-1.978637
Ancienne caserne du Bon Pasteur;Bretagne;Monument;Patrimoine;48.1132;-1.673927
Maison du 16e siècle, dite Maison du Guesclin;Bretagne;Monument;Patrimoine;48.111905;-1.682953
Hôtel de Blossac, actuellement Direction régionale des affaires culturelles;Bretagne;Monument;Patrimoine;48.11114;-1.681961
Immeuble ou hôtel de Chalain;Bretagne;Monument;Patrimoine;48.111875;-1.676305
Grande-Maison des Carmes;Bretagne;Monument;Patrimoine;48.10856;-1.67711
Hôtel de ville;Bretagne;Monument;Patrimoine;48.110998;-1.67929
Immeuble;Bretagne;Monument;Patrimoine;48.111927;-1.67593
Immeuble;Bretagne;Monument;Patrimoine;48.111681;-1.678228
Maison;Bretagne;Monument;Patrimoine;48.111176;-1.683035
Ancien hôtel de Marbeuf;Bretagne;Monument;Patrimoine;48.113741;-1.675095
Basilique Saint-Sauveur;Bretagne;Monument;Patrimoine;48.111707;-1.682301
Immeuble ou hôtel de Ferron;Bretagne;Monument;Patrimoine;48.111818;-1.675855
Immeuble;Bretagne;Monument;Patrimoine;48.111729;-1.676939
Immeuble;Bretagne;Monument;Patrimoine;48.111205;-1.67589
Ancienne manécanterie Saint-Pierre, ou Maison Saint-Pierre;Bretagne;Monument;Patrimoine;48.111394;-1.682731
Maison de bois (ancien hôtel Lagonidec, appelé aussi Maison du Coin);Bretagne;Monument;Patrimoine;48.111221;-1.683167
Immeuble;Bretagne;Monument;Patrimoine;48.112254;-1.678406
Eglise de Moigné;Bretagne;Monument;Patrimoine;48.091983;-1.783346
Château de Perronnay;Bretagne;Monument;Patrimoine;48.223084;-1.875493
Cinq menhirs dans la forêt de Haute-Sève;Bretagne;Monument;Patrimoine;48.254643;-1.408724
Ile Agot renfermant des sites protohistoriques;Bretagne;Monument;Patrimoine;48.616436;-2.127863
Piscine Saint-Georges;Bretagne;Monument;Patrimoine;48.1122368686686;-1.67445033919387
Malouinière de la Ville-Bague;Bretagne;Monument;Patrimoine;48.675886;-1.92523
Logis de la Mettrie-aux-Houëts;Bretagne;Monument;Patrimoine;48.675886;-1.92523
Maison ou grange de la Gélinais;Bretagne;Monument;Patrimoine;48.398189;-1.254084
Croix du 15e siècle;Bretagne;Monument;Patrimoine;48.158662;-1.683004
Maison;Bretagne;Monument;Patrimoine;48.647314;-2.026155
Maison (ancienne maison de corsaire);Bretagne;Monument;Patrimoine;48.646683;-2.024286
Maison;Bretagne;Monument;Patrimoine;48.637311;-2.016193
Maison de la Duchesse Anne;Bretagne;Monument;Patrimoine;48.651099;-2.025399
Maison ou hôtel Hay;Bretagne;Monument;Patrimoine;48.650251;-2.023324
Maison ou Hôtel de la Grassinaye;Bretagne;Monument;Patrimoine;48.646776;-2.025467
Maison;Bretagne;Monument;Patrimoine;48.646463;-2.025044
Maison;Bretagne;Monument;Patrimoine;48.65054;-2.025177
Maison;Bretagne;Monument;Patrimoine;48.646691780587;-2.02660897931275
Maison;Bretagne;Monument;Patrimoine;48.647051;-2.026419
Tour Solidor et ouvrages avancés;Bretagne;Monument;Patrimoine;48.634985;-2.025661
Maison;Bretagne;Monument;Patrimoine;48.650742;-2.024254
Eglise Saint-Malo;Bretagne;Monument;Patrimoine;47.877385;-1.786552
Menhir dit La Roche Longue;Bretagne;Monument;Patrimoine;48.583829;-1.627221
Croix de cimetière dite Croix de l'Abbaye;Bretagne;Monument;Patrimoine;48.189141;-2.193765
Logis du Mur Blanc, appelé aussi la Demaine ou le Domaine;Bretagne;Monument;Patrimoine;48.636019;-1.904004
